Node# CityName Population Elevation
8113 Simonisberg 34984281 3475.0
8114 Eldaport 7116920 936.0
8115 NorthStanleyshire 1349090 3215.0
8116 Moenburgh 39240647 3447.0
8117 SouthLouland 21736336 3474.0
8118 Jonestown 3920622 2001.0
8119 Jazmynhaven 34412631 2565.0
8120 NorthAshtyn 37858144 2260.0
8121 SouthTess 31623119 1369.0
8122 Juvenalmouth 26196217 1046.0
8123 Fridaport 42515334 1887.0
8124 Kuhicport 33422325 411.0
8125 Stewartberg 34102275 1914.0
8126 WestLexusview 18239826 1536.0
8127 NewEsther 2360297 3437.0
8128 Gerhardborough 31377938 1400.0
8129 Weissnatland 3089912 3406.0
8130 SouthDarrylfort 45059889 923.0
8131 NewAltheafurt 42243081 3497.0
8132 Kuphalland 26842586 3993.0
8133 Arthurborough 24434329 -71.0
8134 Dareburgh 46906217 3316.0
8135 NorthAngelinefort 18379786 3489.0
8136 EastWilma 4358970 49.0
8137 Garettport 15686693 2739.0
8138 Leliachester 24469925 3685.0
8139 Jettborough 25126114 3848.0
8140 Vidalhaven 31910577 1719.0
8141 LakeFrances 14845554 2956.0
8142 PortKenyonfort 23398206 3773.0
8143 SouthOlen 42428517 3430.0
8144 SouthHildegardfurt 43184141 2670.0
8145 EastTevin 19453543 596.0
8146 Briaton 16215245 2631.0
8147 NewKathrynview 14740665 3651.0
8148 EastBonnieberg 36451840 456.0
8149 NorthDevyn 22478117 1311.0
8150 NewMarceltown 48674621 2124.0
8151 Brandomouth 41020329 2680.0
8152 Bufordmouth 19442498 728.0
8153 Anissaborough 34354577 1211.0
8154 Madgestad 26246146 2072.0
8155 Williamsonmouth 46519738 2385.0
8156 LakeDallas 42547395 2258.0
8157 PortCesar 26284267 3062.0
8158 PortEnriquechester 6758453 1478.0
8159 NorthGabriel 26525623 1167.0
8160 PortEladio 10651801 372.0
8161 Amiraton 11406565 3484.0
8162 PortEverettmouth 44720617 1990.0
8163 Kohlerton 48597928 711.0
8164 WestFloridabury 30430166 3095.0
8165 LakeSigridmouth 42557671 2432.0
8166 Gracielaborough 45689894 2047.0
8167 Boehmfort 7363157 -6.0
8168 EastOrlandoberg 36919705 3617.0
8169 EastAdolfochester 22571996 667.0
8170 Nakiamouth 48259718 603.0
8171 NorthMarvinview 17695882 461.0
8172 Bridgetteville 11254421 3622.0
8173 Americoburgh 20582541 1185.0
8174 Denesikshire 48427434 47.0
8175 Cruickshankhaven 4222650 2591.0
8176 NewBeverlyshire 29517975 33.0
8177 Leopoldbury 32447512 2651.0
8178 LakeJadeport 45871320 2883.0
8179 Gutmannburgh 27448237 2455.0
8180 WestLamarmouth 37355553 3735.0
8181 NewBillie 1891709 515.0
8182 NewMiles 45105487 2996.0
8183 PortHavenland 8982363 -21.0
8184 PortFidelview 15070342 3548.0
8185 Herminastad 3219138 2567.0
8186 Gilbertostad 17076120 582.0
8187 NorthKassandraside 11202553 1215.0
8188 LakeMonroehaven 33569362 769.0
8189 Kathrynechester 5819751 3355.0
8190 NorthEmory 44849521 3314.0
8191 Russelville 37039079 665.0
8192 Fayborough 3980428 1501.0
8193 Harryshire 37820815 3408.0
8194 Mullerbury 29780829 888.0
8195 Christinechester 41786718 674.0
8196 Camrynfort 33653422 3732.0
8197 Cristport 31897804 2841.0
8198 LakeStuart 34031661 1484.0
8199 NorthBuddymouth 24518955 1128.0
8200 Christatown 38683807 2208.0
8201 Americastad 49342108 3385.0
8202 NewDelberttown 116080 1212.0
8203 NorthMireille 13655873 773.0
8204 Robelview 35862856 3611.0
8205 SouthEdmond 24191407 2563.0
8206 PortRodolfochester 1232811 3604.0
8207 Shanahanview 37789210 2954.0
8208 NewTristianport 14132251 1660.0
8209 WestNicolasfort 18194856 1808.0
8210 Farrellborough 39840767 3051.0
8211 WestCarsonside 26221007 806.0
8212 Marianohaven 31997468 3003.0
8213 Klockoburgh 18332704 2676.0
8214 NewCordieville 9088741 1830.0
8215 Darronville 9385886 3730.0
8216 Weimannbury 9748462 2382.0
8217 SouthArnaldo 7749897 1935.0
8218 PortJustenbury 24362249 1686.0
8219 Keatonstad 44563488 2716.0
8220 SouthHanna 44045867 2568.0
8221 WestAric 49364488 1116.0
8222 Katarinafurt 44009757 1019.0
8223 Darrentown 13726867 1598.0
8224 LakeErickville 8859262 2661.0
8225 SouthMaxine 34127389 793.0
8226 Bayerfurt 27294481 259.0
8227 NewSimeon 1948455 1074.0
8228 Dominicmouth 38050473 1366.0
8229 Willabury 36869835 2892.0
8230 Boganmouth 1234204 716.0
8231 Torphyberg 24526502 1489.0
8232 Cathyshire 23644721 2712.0
8233 Alexisville 20365783 710.0
8234 NorthRandal 47164987 200.0
8235 PortMatildashire 20833201 3253.0
8236 NewPhoebe 35312565 3334.0
8237 PortDanteside 12968728 3790.0
8238 WestNelle 32822730 2136.0
8239 Skilesport 25620535 2111.0
8240 SouthLlewellynport 36608316 2034.0
8241 Rodriguezville 33033182 2635.0
8242 NorthGoldaberg 34865993 1461.0
8243 NewHerta 20423865 1341.0
8244 PortElijahmouth 21848233 2397.0
8245 Skilesview 40752290 3719.0
8246 Candacestad 6290128 2832.0
8247 Darianaborough 9912967 2441.0
8248 Trantowmouth 31006066 3745.0
8249 Sporerfurt 1840834 160.0
8250 LakeShermanfurt 16413816 404.0
8251 Berenicechester 48101218 3446.0
8252 WestRoslynton 3579306 3254.0
8253 Alecfurt 43625910 356.0
8254 Burnicemouth 45425410 1425.0
8255 SouthMaymieton 24165066 2982.0
8256 Millsmouth 48022893 1080.0
8257 EastQuincychester 44404918 293.0
8258 Ziemeport 49340043 1848.0
8259 NorthFleta 8404510 3051.0
8260 Jastshire 30704553 2216.0
8261 NewHeather 39813667 -34.0
8262 SouthViva 25686034 110.0
8263 EastJovanny 37547821 1396.0
8264 EastJairo 14634544 3887.0
8265 Quintenshire 30119530 3301.0
8266 SouthEloyfurt 42824163 2552.0
8267 WestLayne 16640412 -37.0
8268 EastChelseymouth 36460291 2052.0
8269 LakeMichel 24666661 174.0
8270 Hartmannton 5003796 325.0
8271 Padbergburgh 40559391 165.0
8272 Kiehnberg 14524672 2439.0
8273 SouthHadley 47711134 2035.0
8274 Uliceschester 25981102 -15.0
8275 Keelyville 46897604 2591.0
8276 Alenaborough 47313529 90.0
8277 Hermannland 42841432 3719.0
8278 Frankfort 4491973 3484.0
8279 Sipesshire 11177376 2776.0
8280 EastMayra 41929649 668.0
8281 Carolannetown 38720208 305.0
8282 Boscoland 13266513 1257.0
8283 Martinchester 20576864 1258.0
8284 Cierraburgh 42067220 -4.0
8285 Shaynetown 29802157 3059.0
8286 EastAnnabell 40765529 242.0
8287 Billieport 40637927 1334.0
8288 EastYadira 28112434 2096.0
8289 PortHeloisebury 11991747 3117.0
8290 Simeonside 29153099 168.0
8291 Bahringerland 30402257 2070.0
8292 SouthEliezerville 42135354 61.0
8293 Fadelton 47070087 495.0
8294 EastFredachester 7925126 2389.0
8295 SouthAmayaton 8272337 1272.0
8296 Natburgh 17605756 1578.0
8297 NorthMariachester 48031489 2897.0
8298 SouthMaverickton 16518838 1120.0
8299 Susanafort 29976922 499.0
8300 Krystelburgh 29584932 3160.0
8301 NorthNasirchester 39009821 3108.0
8302 Haleyton 47049436 1705.0
8303 Shannyberg 13315652 2885.0
8304 Idellaberg 8515865 3142.0
8305 Kshlerinmouth 977579 2092.0
8306 Skylabury 37238376 45.0
8307 Clairfurt 45392207 496.0
8308 NorthTerrance 14838924 3507.0
8309 LakeEuniceton 23179747 664.0
8310 LakeCreola 16229679 752.0
8311 NorthKianaport 9027110 3753.0
8312 Bradtkechester 28209621 1436.0
8313 SouthDiegoburgh 32425560 876.0
8314 Marquardtland 43892560 1611.0
8315 SouthMackenzie 38852341 1715.0
8316 Jeromymouth 29158382 1718.0
8317 Alfonzoberg 35800700 1462.0
8318 EastAlbin 39333888 2918.0
8319 Elliottbury 31810698 1156.0
8320 NorthMajorbury 41572327 3253.0
8321 Ullrichstad 48567195 1823.0
8322 Jewelhaven 2824767 407.0
8323 Karlichester 21845123 896.0
8324 PortAlexandria 20403111 1991.0
8325 WestCarolynborough 7560009 2277.0
8326 Irmaberg 14121315 2174.0
8327 WestEsther 35171183 1370.0
8328 Darrylhaven 44716179 1953.0
8329 SouthRupert 28719104 2520.0
8330 PortDeliaberg 19322331 3729.0
8331 Herminioport 11816093 3470.0
8332 EastLindseyton 37019851 2764.0
8333 EastIvah 27370734 665.0
8334 Diamondmouth 780239 1389.0
8335 WestKenport 7286828 -13.0
8336 NorthEmeryville 25771543 1988.0
8337 Emilianobury 1789038 1131.0
8338 NewMaryjaneton 34395059 856.0
8339 Omarimouth 14156924 3138.0
8340 Larsonstad 19020649 2458.0
8341 O'Reillyberg 32891952 1470.0
8342 SouthBeulahchester 18443689 3091.0
8343 WestStefaniefurt 37351673 2247.0
8344 Rutherfordton 17364252 -63.0
8345 EastEsmeraldamouth 2242718 27.0
8346 Cassiebury 17025378 1432.0
8347 NorthNakiamouth 9024559 508.0
8348 VonRuedenberg 36746792 1046.0
8349 NorthCamryn 20850101 3418.0
8350 Giannistad 37949208 368.0
8351 Kaitlinfort 17568757 692.0
8352 LakeErinberg 9881473 1421.0
8353 Wolfborough 41185034 1332.0
8354 NewRaulton 7215323 1183.0
8355 Darienberg 27738589 619.0
8356 LakeEmmanuel 3738523 564.0
8357 Kreigerstad 36999896 81.0
8358 WestRaphaelle 31750034 3719.0
8359 NewLouveniamouth 9728644 2946.0
8360 NorthEverettechester 46436214 32.0
8361 Abernathymouth 31937175 2905.0
8362 Josueville 13496722 3238.0
8363 NorthElouisehaven 43692086 87.0
8364 NorthCheyannestad 40907549 2287.0
8365 Theresiafort 9686343 930.0
8366 EastWillietown 11360600 2380.0
8367 EastRafaelafurt 32931575 735.0
8368 Abshireside 45094905 2598.0
8369 Aryannastad 37921031 604.0
8370 Nikkomouth 38517862 908.0
8371 Unaborough 38030062 3057.0
8372 PortLillie 4524656 962.0
8373 SouthArjun 45341829 403.0
8374 SouthPasqualeton 49785025 2309.0
8375 Noraberg 33565270 13.0
8376 Kulasport 37656850 2445.0
8377 Gleichnermouth 31223480 1154.0
8378 LakeHelene 41128712 535.0
8379 Welchland 11201189 552.0
8380 PortHettie 21237609 2227.0
8381 NorthLinnieview 28561048 1090.0
8382 Kyrafort 12432250 2646.0
8383 Millsstad 31336837 1690.0
8384 LakeBelle 2842948 1199.0
8385 Riverhaven 36591272 1684.0
8386 LakeLaverna 41115545 2901.0
8387 Eichmannfort 32644321 3332.0
8388 EastGonzalo 8709050 607.0
8389 Krisport 32132023 1636.0
8390 PortCassieberg 42367857 290.0
8391 Maureenstad 17267628 542.0
8392 Maximillianport 46048660 1314.0
8393 PortMarcella 24995976 251.0
8394 Trompmouth 26254348 2944.0
8395 Haagfurt 28022929 2569.0
8396 PortDanika 35373117 1201.0
8397 Milliestad 28639980 1586.0
8398 Bertramside 48290106 3873.0
8399 NewTimmyside 313186 2162.0
8400 LakeTriston 44395961 1062.0
8401 Eloymouth 47461307 2368.0
8402 SouthTravon 3281964 2556.0
8403 Nikofort 4241797 3883.0
8404 EastJerrold 14445100 1748.0
8405 Priscillaburgh 47008975 1479.0
8406 Walshstad 37520705 2559.0
8407 Nigelmouth 14985769 2396.0
8408 Paulaborough 27905019 898.0
8409 LakeAlden 30526725 3364.0
8410 NorthLuther 45023343 3666.0
8411 Keyshawnborough 35854035 2667.0
8412 PortRowenaview 33979617 2648.0
8413 SouthJohanna 33571365 3315.0
8414 PortOrionborough 6127522 3466.0
8415 EastGustavebury 37671529 3553.0
8416 PortBertville 11915543 293.0
8417 SouthSusanville 43853411 409.0
8418 Oleborough 13707046 3305.0
8419 LakeScot 15606128 9.0
8420 Jeffereyborough 40673845 655.0
8421 WestHolliehaven 37578804 3041.0
8422 Hauckfort 3918141 1115.0
8423 NewHerminiochester 31705966 3736.0
8424 WestMuhammad 11077992 1150.0
8425 NewTyson 933589 3309.0
8426 Yasminmouth 26256496 3091.0
8427 Boehmstad 28686268 2612.0
8428 Turnershire 38045006 1746.0
8429 Mellieburgh 36649983 173.0
8430 Hillardburgh 11363774 3450.0
8431 NorthIciefort 23149179 3786.0
8432 PortRae 3399393 1509.0
8433 NewIdell 49029175 185.0
8434 NewCelestino 24555381 1312.0
8435 NorthNeva 28093455 3294.0
8436 Noeville 35319697 1306.0
8437 EastMonaberg 41656940 -17.0
8438 NorthAndersonmouth 24735316 3417.0
8439 LakeImani 9435202 282.0
8440 PortStevieside 25080733 3953.0
8441 EastLeopoldhaven 12073551 2286.0
8442 Edgardoborough 13605500 2871.0
8443 WestEmmet 14664801 2726.0
8444 SouthMariehaven 46740909 2197.0
8445 Hodkiewiczbury 44881732 1712.0
8446 Leoraport 43449681 2582.0
8447 NorthMaureenburgh 1774519 1623.0
8448 NewGuyshire 6206276 3559.0
8449 PortTremayne 37311373 3594.0
8450 Vandervortville 1632750 289.0
8451 Baileyfort 1820738 3930.0
8452 Macejkovichaven 12967351 2036.0
8453 Chelseybury 23355092 3746.0
8454 NewAltheaport 33517235 727.0
8455 Windlerville 31070081 697.0
8456 Padbergmouth 14007229 1568.0
8457 EastEnriquemouth 18615247 1295.0
8458 PortValentina 5181133 3431.0
8459 Minniefort 18368659 1332.0
8460 Adelaside 25972479 2883.0
8461 NewCeasarburgh 14139896 3411.0
8462 Spencerfurt 2688369 2459.0
8463 Rempelport 33867836 300.0
8464 Madalineside 25911988 3737.0
8465 LakeStefanieborough 29345944 1118.0
8466 Bergebury 19234655 713.0
8467 LakeJoshuahfort 3540716 1611.0
8468 Cassandreville 2684561 2340.0
8469 NorthOrrinfurt 43695408 3365.0
8470 SouthHankstad 28849133 3072.0
8471 Yundtport 43552268 763.0
8472 Ashatown 25031326 1549.0
8473 Frankmouth 49108251 1620.0
8474 SouthWhitney 17377066 3469.0
8475 Hellerfurt 3613586 1079.0
8476 WestLlewellynborough 42402367 563.0
8477 Hillstown 22689281 2387.0
8478 NewJulian 4304004 889.0
8479 Rosenbaumborough 25640081 -76.0
8480 NorthCoralie 9691564 705.0
8481 NorthPinkie 18826279 1927.0
8482 Adrienneside 45386440 2056.0
8483 PortMalikaburgh 26238016 2130.0
8484 PortEvanland 11213475 1742.0
8485 Clarissashire 30545891 3362.0
8486 SouthGarnet 34011087 3421.0
8487 Cassinport 17710686 430.0
8488 Jaedenville 10100668 3570.0
8489 Maynardburgh 8975209 944.0
8490 NewMilfordton 40991710 2361.0
8491 Hageneston 12077237 2930.0
8492 WestNeil 43469676 1034.0
8493 Cynthiaville 29495906 3807.0
8494 Sidview 43378241 2687.0
8495 EastKadin 43283411 3651.0
8496 NorthEldonfort 39827508 3059.0
8497 Melvinaburgh 12329315 3747.0
8498 Muellerton 49733928 3380.0
8499 LakeTyrel 3170425 483.0
8500 Millschester 36597349 429.0
8501 Elishatown 34794253 3353.0
8502 Markusfurt 13439009 3125.0
8503 EastIsraelberg 37830069 703.0
8504 LakeFletcher 15273916 2077.0
8505 Carolshire 21415566 3150.0
8506 NorthElfriedachester 49130084 1873.0
8507 WestYasminfurt 19356557 319.0
8508 Croninmouth 26835662 1262.0
8509 Kristinabury 42094840 3798.0
8510 NorthCrawfordville 13778271 2765.0
8511 WestRaphael 10253652 793.0
8512 EastAmari 8554704 3492.0
8513 Janestad 16716783 2115.0
8514 EastTina 49211840 2125.0
8515 Jacobsonfort 39449774 1828.0
8516 WestAntone 43443652 3758.0
8517 Kshlerinport 45527577 3474.0
8518 EastReannahaven 21108112 399.0
8519 NewYvettehaven 28961851 2314.0
8520 NewBettieport 36462734 2697.0
8521 Clairemouth 29886271 3568.0
8522 NewCandidofurt 34719475 3350.0
8523 PortErikland 49264305 2867.0
8524 NorthRamonashire 36577218 2602.0
8525 Jermainetown 15440408 46.0
8526 Charitybury 20338347 830.0
8527 LakeMonica 31492774 3459.0
8528 NewAdelle 1898401 3919.0
8529 Jettberg 21182739 2734.0
8530 NorthKadinmouth 4677414 1589.0
8531 NorthLilianeborough 29956194 13.0
8532 LakeJerad 32786099 3125.0
8533 EastLavadaton 38583318 384.0
8534 NorthLenny 39000613 519.0
8535 WestReanna 12776876 569.0
8536 EastHarvey 21480923 1330.0
8537 WestJade 33519218 3077.0
8538 Karinachester 36627634 3818.0
8539 Everettehaven 4981027 3162.0
8540 PortMaceytown 6665772 455.0
8541 NewJevonport 83750 857.0
8542 EastHowelltown 25196673 57.0
8543 Effieland 29240646 1243.0
8544 Millerfurt 13653502 560.0
8545 NewMadysonbury 18356925 1293.0
8546 Carterbury 10149865 3186.0
8547 Lydaburgh 27144248 2569.0
8548 NewVanessa 37338330 1748.0
8549 Schillerport 41575934 1240.0
8550 NorthEthyl 48283483 1144.0
8551 Modestoview 9087683 3263.0
8552 PortIssac 34260070 3006.0
8553 SouthFaeshire 10702785 2219.0
8554 Rasheedhaven 27977620 1327.0
8555 NewKiera 22771223 3907.0
8556 Claudetown 7955373 3053.0
8557 NewKayaland 27280907 829.0
8558 Herminioborough 7283631 2286.0
8559 Barrowsport 44477014 2180.0
8560 EastVellafort 894078 3721.0
8561 SouthLaurynside 40185156 1854.0
8562 WestGayle 29647322 2492.0
8563 Armstrongtown 9293165 1303.0
8564 EastLinda 34347735 1102.0
8565 LakeEstel 6477459 1804.0
8566 Orphatown 10952830 3386.0
8567 Clemmieberg 8640886 703.0
8568 McDermotttown 1390992 3510.0
8569 NorthEldamouth 2214480 640.0
8570 WestMadgeshire 38930615 1938.0
8571 Glennieton 24759137 2316.0
8572 WestFelipa 26646536 3746.0
8573 Lednermouth 28571543 1893.0
8574 WestBrandyn 3288876 2253.0
8575 Strosinton 18645208 3889.0
8576 WestVanshire 37652437 1432.0
8577 Annabelstad 15679412 869.0
8578 Botsfordtown 45255715 1733.0
8579 Weimannstad 23398820 2108.0
8580 LakeLlewellyn 32906263 3205.0
8581 WestCarastad 26297665 2863.0
8582 NorthRandychester 22040736 2903.0
8583 EastOdessaburgh 49891853 307.0
8584 Kaitlynland 5006769 183.0
8585 NewEfren 22391946 1456.0
8586 O'Connellstad 14994669 943.0
8587 Ethanmouth 12297023 2645.0
8588 LakeDaren 29275239 -5.0
8589 SouthRocioville 15184553 2531.0
8590 Feeneyside 5526076 2500.0
8591 Keanuton 36993636 3544.0
8592 Leonelbury 21646349 1234.0
8593 EastRustyport 14622767 3954.0
8594 Virgieview 47136353 596.0
8595 SouthNoeberg 46347657 737.0
8596 PortTyson 6784797 1523.0
8597 LakeDestany 25675488 2142.0
8598 WestCedrick 40824966 1588.0
8599 LakeErin 8133810 1878.0
8600 Ortizborough 10869194 177.0
8601 NewLavada 38366007 3927.0
8602 LakeJanie 20069024 3156.0
8603 NorthAnnafort 19789470 2142.0
8604 NorthHulda 25814766 2451.0
8605 Stoltenbergton 17688727 1881.0
8606 WestLoyceberg 47533483 226.0
8607 Elbertview 35577966 3412.0
8608 Lavonfurt 10200886 2448.0
8609 Trentview 41725125 3311.0
8610 Dickifurt 1253942 2856.0
8611 NorthRodrigomouth 41903357 1990.0
8612 Kochborough 7861853 373.0
8613 Kovacekbury 46236533 3463.0
8614 SouthDean 18313599 2741.0
8615 SouthFrancis 16004169 198.0
8616 WestEverett 6562732 1724.0
8617 PortBaby 21825734 86.0
8618 Heloisemouth 16307201 2257.0
8619 Mitchellburgh 33575257 2389.0
8620 Morissetteview 47581730 2621.0
8621 LakeElishaberg 13758110 3215.0
8622 Riceport 11120421 2961.0
8623 SouthWaino 5285923 3525.0
8624 Wolffchester 4071559 699.0
8625 NewLaisha 2917925 2614.0
8626 PortStuartview 45688335 2870.0
8627 PortValentineborough 6145944 3928.0
8628 Kingland 35390291 1215.0
8629 WestRaquelhaven 47208894 663.0
8630 NorthMaximilliamouth 10251603 265.0
8631 EastLucioview 13227467 2135.0
8632 Luisside 48365889 3100.0
8633 Chadrickfurt 8447915 3096.0
8634 Reillyhaven 5128563 2549.0
8635 Spencerton 3960268 2979.0
8636 PortNovellaborough 20818756 2341.0
8637 SouthDion 33635144 1930.0
8638 PortLucile 28843057 3051.0
8639 Simeonhaven 28141775 3129.0
8640 Dannyport 18156119 15.0
8641 Jenkinstown 5977017 2411.0
8642 LakeNona 1958619 838.0
8643 Dickimouth 865290 2449.0
8644 Adamsside 31970487 1105.0
8645 Christiansenview 22696278 3352.0
8646 Clintshire 34956879 2857.0
8647 NorthRyder 14428331 3752.0
8648 Parkerport 46935322 3967.0
8649 Ullrichhaven 29981636 3193.0
8650 Kshlerintown 1747574 3397.0
8651 NewNealburgh 49342995 648.0
8652 WestGarth 7156096 857.0
8653 NewJedville 30347713 2804.0
8654 SouthDavionport 17075312 -21.0
8655 NorthAxel 12865075 1928.0
8656 NorthMorton 12473005 2695.0
8657 WestMariane 36237701 2845.0
8658 PortDestiney 30553734 2387.0
8659 Rolfsonburgh 48234103 3403.0
8660 NorthLorenza 10253787 2011.0
8661 WestJazminborough 24031340 1039.0
8662 Ismaelchester 36453514 258.0
8663 SouthNikitamouth 44018726 3085.0
8664 Wehnerton 7911997 1117.0
8665 NewElse 4539446 1046.0
8666 EastRebekah 24162836 3423.0
8667 Rennerland 34224821 3256.0
8668 SouthSalvador 45276045 1559.0
8669 Brigittemouth 17832300 1131.0
8670 Effertzland 5551104 1900.0
8671 Baileyview 10729195 1684.0
8672 WestJacinto 23438985 2573.0
8673 SouthSibyl 41805575 3623.0
8674 WestCoramouth 1491418 2510.0
8675 Jeaniemouth 16793546 777.0
8676 EastGarrett 4654798 819.0
8677 LakeJermain 2402383 1999.0
8678 McDermottbury 41264697 3758.0
8679 WestJeremy 38798248 1658.0
8680 Kathlynview 14236205 361.0
8681 Wardview 43116495 121.0
8682 Bartolettihaven 29724559 1979.0
8683 NorthBenjaminton 15185080 1693.0
8684 WestVanessa 8354631 2544.0
8685 WestLempiburgh 46011130 167.0
8686 NorthJayme 8410072 1007.0
8687 Ullrichmouth 15574194 1502.0
8688 EastPrice 36224133 1738.0
8689 Walterview 40234049 2371.0
8690 Gottliebport 5360241 126.0
8691 WestMayra 6542005 896.0
8692 Vanceshire 27135402 191.0
8693 Linaland 38222270 3032.0
8694 PortCasimir 28858865 2706.0
8695 Elviemouth 39803774 1127.0
8696 PortMax 16152924 847.0
8697 LakeJarred 8811187 2678.0
8698 Schaeferside 18496842 2355.0
8699 Langoshfurt 18859918 326.0
8700 LakeKeeleybury 18593461 1610.0
8701 Buckridgemouth 23285486 1176.0
8702 Howestad 22951456 3614.0
8703 NewLillian 29429284 2914.0
8704 Willmsmouth 12170238 2072.0
8705 Connellyland 37114392 3919.0
8706 Lethaview 43559870 1735.0
8707 Daneshire 7583545 -91.0
8708 SouthMarlonview 17545807 222.0
8709 PortMaximo 10376495 2991.0
8710 Percivalfort 18042200 2046.0
8711 NorthAbagail 13728054 1286.0
8712 Cordellville 38217637 879.0
8713 SouthWalter 15565449 2031.0
8714 NorthElbert 33754085 3508.0
8715 EastRansomberg 21187763 -74.0
8716 Percivalshire 22417534 1605.0
8717 PortAbbigailmouth 8787849 1706.0
8718 NewJamarcusport 36314632 45.0
8719 SouthWyatt 46114714 1469.0
8720 Welchbury 29235826 1463.0
8721 Bruenport 29258046 3730.0
8722 Adamsmouth 45985245 1204.0
8723 Webermouth 3091205 2523.0
8724 NewRomantown 8362528 62.0
8725 WestFern 37967204 966.0
8726 Orvalmouth 28224736 1036.0
8727 Stehrbury 14193608 2842.0
8728 Larsonhaven 42044707 3530.0
8729 EastHaroldside 16192725 1980.0
8730 LakeKarinaville 28120496 2079.0
8731 NorthHudson 12961645 399.0
8732 Hauckmouth 30172106 1917.0
8733 NorthImogenechester 21449302 1448.0
8734 SouthTwilabury 4253424 2200.0
8735 WestReyes 41388518 3181.0
8736 Alyciahaven 2265797 1186.0
8737 NorthBerenicehaven 34316909 677.0
8738 Beckerbury 45649879 3462.0
8739 Mayerport 11491922 3200.0
8740 NorthEmileberg 4010436 3392.0
8741 Ferryhaven 27636207 2449.0
8742 Modestostad 13236657 2211.0
8743 Annamaemouth 29838532 2322.0
8744 Chadmouth 19934349 2871.0
8745 Tristintown 31513481 2921.0
8746 PortKeyshawnshire 12552982 30.0
8747 Madisynhaven 38016433 3081.0
8748 NorthAraceli 21545440 603.0
8749 Remingtonbury 36385845 1424.0
8750 Kailynburgh 17931282 42.0
8751 SouthGildamouth 43532225 3795.0
8752 Marvinborough 12545096 3668.0
8753 Summerport 29292102 2212.0
8754 Schinnerfort 1960812 3030.0
8755 PortZelma 33795398 1831.0
8756 Funkbury 33404278 3702.0
8757 NewLenna 14627166 3237.0
8758 LakeJazmyne 28677581 2802.0
8759 NorthFern 12881933 1806.0
8760 NorthHesterborough 22812761 3388.0
8761 SouthPaolo 21095678 1686.0
8762 Valentintown 47539714 3960.0
8763 SouthEloy 35088157 3624.0
8764 Laurianefurt 35487371 3895.0
8765 NewConradchester 43914550 3654.0
8766 Metzmouth 22621712 3420.0
8767 NorthTurner 24816564 439.0
8768 Olsonhaven 22396326 1645.0
8769 EastAllen 34095819 3977.0
8770 SouthMiles 46059352 3057.0
8771 Riceton 46570867 2752.0
8772 LakeMarcelo 22643939 2352.0
8773 SouthTedton 18798765 2229.0
8774 WestJazmyn 3335643 1739.0
8775 Maggiomouth 43741301 2868.0
8776 Rosettafurt 31181447 795.0
8777 Magalifort 42538597 782.0
8778 Swaniawskitown 33628995 1494.0
8779 SouthRae 5523246 1279.0
8780 NewDarrelton 19232226 3130.0
8781 Hudsonburgh 23075802 3923.0
8782 Kesslerfort 1076012 280.0
8783 Kingborough 32194055 3506.0
8784 Mosciskiview 34403708 1816.0
8785 Carterborough 72370 3205.0
8786 WestHerminio 24444771 2576.0
8787 PortPearlie 36266017 2799.0
8788 SouthAmaraville 41260439 3539.0
8789 Bartonville 41727469 3789.0
8790 Huelsstad 6381971 1489.0
8791 Starkhaven 34184752 3621.0
8792 LakeGerry 26912998 3519.0
8793 Kenyattatown 33004011 3396.0
8794 PortDaphney 16383134 3197.0
8795 Lincolnmouth 12450231 2951.0
8796 LakeIsabelle 9313196 322.0
8797 SouthFlorencioton 19240563 2435.0
8798 NorthSam 31358690 1884.0
8799 Turcotteberg 23687303 493.0
8800 Chelsieland 32667248 3833.0
8801 NorthShyannemouth 31399214 3928.0
8802 Schimmelborough 7040152 1324.0
8803 LakeAnnabelmouth 38404618 1533.0
8804 PortJanniehaven 27890481 1480.0
8805 Keithbury 33715857 2544.0
8806 NewBaronborough 40806591 611.0
8807 SouthPascale 49070751 1134.0
8808 EastGlenna 30597520 2849.0
8809 SouthArturohaven 44733343 -66.0
8810 EastRamonfort 965037 3492.0
8811 Stokesbury 22675257 626.0
8812 Corkeryport 33792880 1019.0
8813 Chrisshire 6265200 2440.0
8814 EastAdrian 18613089 2750.0
8815 NorthIvoryshire 41975 3187.0
8816 Daughertyburgh 5223131 1338.0
8817 WestMargarete 4049218 3039.0
8818 PortAmericoshire 48841277 1877.0
8819 NewBraxton 23949415 1948.0
8820 Krystalmouth 941329 1828.0
8821 Schoenfort 44165000 1731.0
8822 EastAshly 20205849 204.0
8823 NewHellenberg 3908556 1172.0
8824 Queenieland 20315970 71.0
8825 Howellstad 14465860 2975.0
8826 Hallieville 46649861 2542.0
8827 NewDarrionshire 4355765 855.0
8828 NewAnitabury 23841801 268.0
8829 NorthNicoleberg 36062446 3235.0
8830 Horacioville 35407912 2911.0
8831 PortZita 36092938 363.0
8832 Floyfort 34850062 2917.0
8833 Lindview 28841963 3878.0
8834 Charitymouth 1383015 3643.0
8835 Brennanton 40750908 1070.0
8836 Hertaberg 38149322 1704.0
8837 PortNikki 42748408 352.0
8838 Pierceside 36580186 2094.0
8839 Wizashire 45007800 827.0
8840 WestEstelle 44322714 1557.0
8841 Orlandochester 30307076 536.0
